NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NB,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NB,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,BB,BB,BB,BB,BB,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,FE,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,FE,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,FE,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,FE,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,FE,NO,NO,NO,NB,NB,NB
NB,NB,NB,NO,NO,NO,NO,NO,NB,NB,NB
NB,NB,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NB,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
