NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,BB,BB,NB,NO,FE,NO,NB,BB,BB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,FE,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,NO,NO,NB,NO,NO,NO,NB,NO,NO,NB
NB,FE,NO,NB,BB,BB,BB,NB,BB,BB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,FE,NO,NO,NO,NO,CE,NB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NB,NB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NB,CE,NO,NO,NO,NO,NO,NO,NO,NB
NB,NB,NB,NO,NO,NO,NO,NO,NO,NO,NB
NB,NB,NO,NO,NO,NO,NO,NO,FE,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NB,NB,NB
NB,NO,FE,NO,NO,NO,NO,NO,NO,NB,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
NB,NO,NO,NO,NO,NO,NO,NO,NO,NO,NB
